Product,State,n_months,prophet_mse,prophet_rmse,prophet_mae,prophet_mape,sarima_mse,sarima_rmse,sarima_mae,sarima_mape,chosen_model,notes
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",TX,33,,,,,27.333333333333332,5.228129047119374,4.666666666666667,0.7990231990231992,SARIMA,
STUDENT LOAN,AL,33,,,,,0.9012345686305752,0.9493337498638585,0.851851850757841,0.5308641957075128,SARIMA,
CREDIT CARD OR PREPAID CARD,DE,32,,,,,,,,,FAILED,
CREDIT CARD OR PREPAID CARD,SC,32,,,,,,,,,FAILED,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",WV,32,,,,,3.00829248534165,1.7344429899370144,1.3341703959285962,0.7598750302211569,SARIMA,
DEBT COLLECTION,AK,32,,,,,,,,,FAILED,
DEBT COLLECTION,SD,32,,,,,0.5268864531174764,0.725869446331416,0.5946388630657881,0.37487776716263593,SARIMA,
MORTGAGE,AR,32,,,,,,,,,FAILED,
CREDIT CARD OR PREPAID CARD,MN,31,,,,,,,,,FAILED,
CREDIT CARD OR PREPAID CARD,OR,31,,,,,,,,,FAILED,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",PR,31,,,,,1.4744,1.2142487389328431,1.126666666666667,0.7372222222222223,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",KS,31,,,,,1.086715621734451,1.042456532299765,0.8802544822319791,0.40195445105465755,SARIMA,
VEHICLE LOAN OR LEASE,AR,31,,,,,0.2536000003342885,0.5035871328124741,0.5,0.3599999993035657,SARIMA,
CREDIT CARD OR PREPAID CARD,KY,30,,,,,,,,,FAILED,
CREDIT CARD OR PREPAID CARD,OK,30,,,,,3.5,1.8708286933869707,1.1666666666666667,0.3611111111111111,SARIMA,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",HI,30,,,,,,,,,FAILED,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",NE,30,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",VA,30,,,,,3.0314927189500516,1.741118238072892,1.458344158727198,0.5354229761699653,SARIMA,
STUDENT LOAN,KS,30,,,,,,,,,FAILED,
VEHICLE LOAN OR LEASE,DC,30,,,,,,,,,FAILED,
CREDIT CARD OR PREPAID CARD,AR,29,,,,,,,,,FAILED,
CREDIT CARD OR PREPAID CARD,LA,29,,,,,1.1654815000787653,1.0795746848082188,0.9850543478260873,0.3612535876837937,SARIMA,
CREDIT CARD OR PREPAID CARD,MS,29,,,,,,,,,FAILED,
CREDIT CARD OR PREPAID CARD,UT,29,,,,,7.78506789814784,2.790173453057684,2.0674875903043453,0.5941264672585382,SARIMA,
DEBT COLLECTION,PR,29,,,,,2.687059292955063,1.6392252111760186,1.3712872610951534,1.0326631423719785,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",DC,29,,,,,2.3333333333333335,1.5275252316519468,1.3333333333333333,0.9166666666666666,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",IA,29,,,,,1.2432262129825309,1.115000543938222,0.8405797101425533,0.49094202898164907,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",IL,29,,,,,12.141256381312376,3.4844305677272973,2.624282382080454,0.44301681849836355,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",NC,29,,,,,1.0,1.0,0.6666666666666666,0.3333333333333333,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",NY,29,,,,,1.1424019007359134,1.0688320264362934,0.8694564145866303,0.5139016148688095,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",TN,29,,,,,,,,,FAILED,
VEHICLE LOAN OR LEASE,UT,29,,,,,,,,,FAILED,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",MT,28,,,,,12.444726534464445,3.5277083970283662,2.949481178540602,1.9517168408608265,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,28,,,,,0.5733333334024903,0.7571877794857035,0.4666666664937744,0.24999999981990392,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",MI,28,,,,,1.57829416603351,1.2563017814337087,1.044623138881824,0.5460593515203899,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",OH,28,,,,,2.12396694214876,1.4573835947164906,1.2727272727272727,0.6242424242424243,SARIMA,
STUDENT LOAN,IA,28,,,,,1.2582644628099175,1.121723879932097,0.7727272727272725,0.4488636363636361,SARIMA,
VEHICLE LOAN OR LEASE,DE,28,,,,,,,,,FAILED,
CREDIT CARD,AZ,27,,,,,,,,,FAILED,
CREDIT CARD,CA,27,,,,,410.37918230694186,20.25781780713169,11.837830866899155,0.4732212301061151,SARIMA,
CREDIT CARD,CO,27,,,,,,,,,FAILED,
CREDIT CARD,CT,27,,,,,,,,,FAILED,
CREDIT CARD,FL,27,,,,,,,,,FAILED,
CREDIT CARD,GA,27,,,,,180.1870267954108,13.423376132531294,10.326647434193996,1.8747550321241075,SARIMA,
CREDIT CARD,IL,27,,,,,1479.43848513813,38.46346948908965,37.23332627668845,3.755293101378586,SARIMA,
CREDIT CARD,MA,27,,,,,,,,,FAILED,
CREDIT CARD,MD,27,,,,,55.166666666666664,7.427426651719064,5.833333333333333,2.597123015873016,SARIMA,
CREDIT CARD,MO,27,,,,,30.166666666666668,5.49241901776136,4.833333333333333,1.3549603174603175,SARIMA,
CREDIT CARD,NC,27,,,,,73.66666666666667,8.582928793055823,6.333333333333333,0.7550609615827008,SARIMA,
CREDIT CARD,NJ,27,,,,,89.30612244897952,9.450191662023554,8.158730158730156,1.0966825502539785,SARIMA,
CREDIT CARD,NY,27,,,,,,,,,FAILED,
CREDIT CARD,OH,27,,,,,68.11337868480723,8.253082980608351,7.333333333333333,1.6951404635928438,SARIMA,
CREDIT CARD,PA,27,,,,,245.6907156129746,15.674524414251763,13.141973014519282,2.875518956855425,SARIMA,
CREDIT CARD,SC,27,,,,,13.044217687074822,3.611677960045001,2.769841269841269,1.5121315192743758,SARIMA,
CREDIT CARD,TN,27,,,,,23.310657596371843,4.828111183099644,4.396825396825393,0.9892687559354217,SARIMA,
CREDIT CARD,TX,27,,,,,716.3457498621857,26.7646361802694,19.76326995969509,1.478135761543859,SARIMA,
CREDIT CARD,VA,27,,,,,,,,,FAILED,
CREDIT CARD,WA,27,,,,,,,,,FAILED,
CREDIT CARD,WI,27,,,,,25.4863945578231,5.048405149928351,4.547619047619045,3.5857142857142836,SARIMA,
CREDIT CARD OR PREPAID CARD,KS,27,,,,,0.7482993177520156,0.8650429571715011,0.7619047607521678,0.5555555542108624,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,AL,27,,,,,74810.86419753086,273.51574762256536,212.55555555555551,7.138518152795147,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,AR,27,,,,,8869.779498344267,94.17950678541627,77.03979672444744,4.359225083892735,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,AZ,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,CA,27,,,,,878475.3456790121,937.2701561871114,749.111111111111,8.801904440315008,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,CO,27,,,,,3201.618949622543,56.58285031369967,40.527727948646024,9.620288596945526,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,CT,27,,,,,5204.572296893316,72.14272171808682,50.401887488724554,23.76622248223029,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,DC,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,DE,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,FL,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,GA,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,IA,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,IL,27,,,,,63092.49999999999,251.18220478369878,192.83333333333334,2.4662057731485865,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,IN,27,,,,,31070.47530864197,176.26819142613897,165.05555555555554,11.915102876654691,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,LA,27,,,,,123000.7599355973,350.71464174681574,274.6334395409893,7.883431672979188,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,MA,27,,,,,12261.10754989253,110.7298855318316,89.11072090386938,7.525841171289753,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,MD,27,,,,,121197.66666666667,348.1345525320155,273.3333333333333,11.617349641438901,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,MI,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,MN,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,MO,27,,,,,24561.196383800747,156.72012118359515,136.72685769175845,6.851062020879692,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,MS,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,NC,27,,,,,377687.35047004005,614.5627311105352,480.56503917678896,7.523240639472068,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,NJ,27,,,,,111799.64806034804,334.3645436650663,231.83548160539485,10.949696257135459,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,NV,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,NY,27,,,,,682777.1666666666,826.3033139632605,754.8333333333334,9.677697253628146,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,OH,27,,,,,38998.44444444443,197.48023811117008,150.66666666666663,7.993243046296288,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,OK,27,,,,,3655.5679012345677,60.461292586534796,55.11111111111111,9.584587008424567,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,PA,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,SC,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,TN,27,,,,,19410.703501191372,139.32230080353744,93.48746568217452,12.057278915990485,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,TX,27,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,VA,27,,,,,138939.72605304516,372.7461952227617,319.9793619287911,18.879142171766627,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,WA,27,,,,,6500.7777777777765,80.627400911711,65.22222222222221,22.830105468008693,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,WI,27,,,,,,,,,FAILED,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ND,27,,,,,6.511301116507762,2.5517251255783338,2.3068079110397983,0.5840469055081827,SARIMA,
"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",ID,27,,,,,0.8333333333333334,0.9128709291752769,0.5,0.4166666666666667,SARIMA,
MORTGAGE,IA,27,,,,,1.0493827159244473,1.0243938285271184,0.8148148146274113,0.6172839503986465,SARIMA,
MORTGAGE,ME,27,,,,,0.27891156468860906,0.5281207860789131,0.36507936503543387,0.2142857142198176,SARIMA,
MORTGAGE,NE,27,,,,,1.0000000000000002,1.0,0.6666666666666666,0.5000000000000001,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",AZ,27,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",PA,27,,,,,2.278911565870421,1.50960642747387,1.3333333333333333,0.7449735440442652,SARIMA,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",SC,27,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",CA,27,,,,,17.215800032889987,4.149192696524227,3.884842425730136,0.7871146562050274,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",FL,27,,,,,33.02607709750567,5.74683191832732,4.293650793650794,1.42090073669021,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",GA,27,,,,,18.667800453514747,4.320625007277853,3.198412698412699,1.0846182917611487,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",TX,27,,,,,89.08641975308643,9.4385602584868,6.851851851851852,2.0077160493827164,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",VA,27,,,,,4.5,2.1213203435596424,1.8333333333333333,0.7865079365079365,SARIMA,
PREPAID CARD,CA,27,,,,,,,,,FAILED,
CREDIT CARD,AL,26,,,,,14.390625,3.7934977263733796,3.125,1.0449735449735449,SARIMA,
CREDIT CARD,IN,26,,,,,2.6666666666666656,1.6329931618554518,1.3333333333333333,0.3200854700854702,SARIMA,
CREDIT CARD,KY,26,,,,,8.666666666666666,2.943920288775949,2.3333333333333335,0.39682539682539675,SARIMA,
CREDIT CARD,LA,26,,,,,39.5625,6.289872812704562,5.833333333333333,2.4984126984126984,SARIMA,
CREDIT CARD,MI,26,,,,,20.166666666666668,4.4907311951024935,4.166666666666668,0.3582290394790395,SARIMA,
CREDIT CARD,MN,26,,,,,25.66666666666666,5.066228051190221,4.0,2.0666666666666664,SARIMA,
CREDIT CARD,MS,26,,,,,6.833333333333333,2.614064523559687,2.1666666666666665,1.3055555555555554,SARIMA,
CREDIT CARD,NV,26,,,,,43.83333333333335,6.620674688680403,5.166666666666667,1.3097222222222225,SARIMA,
CREDIT CARD,UT,26,,,,,2.4999999999999996,1.5811388300841895,1.5,0.7777777777777777,SARIMA,
CREDIT CARD OR PREPAID CARD,IA,26,,,,,4.475695101853667,2.1155838678373557,1.9494689115079045,1.3893929481654548,SARIMA,
CREDIT CARD OR PREPAID CARD,NM,26,,,,,1.5973346766154528,1.26385706336415,0.8501138076284626,0.5691597819947778,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,HI,26,,,,,332.03961598106685,18.221954230572166,15.914327570909487,1.2827238827293237,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,KS,26,,,,,333.06478715900687,18.250062661783023,14.789124557776162,0.648846571170675,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,KY,26,,,,,2009.9322916666654,44.83226841981861,37.54166666666665,1.959291842760855,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,ME,26,,,,,36.56043688234288,6.046522709983225,5.553899951367947,1.4513491473155131,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,NE,26,,,,,1912.8489583333333,43.73612875339258,38.875,7.617320841867213,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,OR,26,,,,,466.3072916666667,21.594149477732774,18.083333333333332,0.8837061403508772,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,RI,26,,,,,790.9791666666669,28.12435184438331,23.083333333333332,2.7935133761400444,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,UT,26,,,,,139.42057291666666,11.807648915709963,8.166666666666666,0.7403485410842251,SARIMA,
MORTGAGE,ID,26,,,,,0.6666666666666666,0.816496580927726,0.6666666666666666,0.5,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",IL,26,,,,,4.666666666666667,2.160246899469287,2.0,1.0833333333333333,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",NY,26,,,,,9.160134463505328,3.0265714039991405,2.256993671860561,1.3022776230001551,SARIMA,
STUDENT LOAN,UT,26,,,,,0.5588039374649595,0.7475318972893127,0.6632897904641374,0.45017251534969555,SARIMA,
VEHICLE LOAN OR LEASE,OR,26,,,,,1.8178628798530827,1.3482814542420594,1.0441878548466559,0.9789296777436792,SARIMA,
CREDIT CARD,AR,25,,,,,5.333333333333333,2.309401076758503,2.0,0.9638888888888889,SARIMA,
CREDIT CARD,ID,25,,,,,1.1054421768707485,1.0514001031342677,0.9761904761904763,0.6944444444444446,SARIMA,
CREDIT CARD,OK,25,,,,,7.333333333333333,2.70801280154532,2.3333333333333335,1.1388888888888888,SARIMA,
CREDIT CARD,OR,25,,,,,20.333333333333332,4.509249752822894,3.6666666666666665,0.6824074074074074,SARIMA,
CREDIT CARD,RI,25,,,,,1.8333333333333333,1.35400640077266,1.1666666666666667,0.5277777777777778,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,ND,25,,,,,23.166666666666668,4.813176359397884,3.8333333333333335,1.0583333333333333,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,NH,25,,,,,238.10544217687075,15.430665642702222,12.642857142857144,7.994886030875911,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,NM,25,,,,,205.24829931972795,14.326489427620709,11.023809523809524,0.8000377073906487,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,PR,25,,,,,56.916666666666664,7.544313531837517,6.666666666666667,2.3334904474610356,SARIMA,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,WV,25,,,,,54.33333333333332,7.371114795831993,5.666666666666667,0.8036922015182885,SARIMA,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",ID,25,,,,,18.447309604706817,4.295033131968462,3.799548129867931,1.098604028424784,SARIMA,
"CREDIT REPORTING, CREDIT REPAIR SERVICES, OR OTHER PERSONAL CONSUMER REPORTS",NH,25,,,,,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.44444444444444436,SARIMA,
DEBT COLLECTION,WY,25,,,,,3.8333333333333335,1.9578900207451218,1.5,0.4444444444444444,SARIMA,
MORTGAGE,DC,25,,,,,1.0,1.0,0.6666666666666666,0.5833333333333334,SARIMA,
MORTGAGE,WV,25,,,,,0.5,0.7071067811865476,0.5,0.3333333333333333,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",AL,25,,,,,3.0204081632653055,1.737932151513777,1.3809523809523807,0.5809523809523809,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",PA,25,,,,,16.520408163265312,4.0645304972733705,3.7380952380952386,2.0912698412698414,SARIMA,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",SC,25,,,,,4.333333333333333,2.0816659994661326,1.6666666666666667,0.5119047619047619,SARIMA,
PREPAID CARD,NY,25,,,,,,,,,FAILED,
PREPAID CARD,TX,25,,,,,,,,,FAILED,
CREDIT CARD,KS,24,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,AK,24,,,,,,,,,FAILED,
CREDIT REPORTING OR OTHER PERSONAL CONSUMER REPORTS,ID,24,,,,,,,,,FAILED,
DEBT OR CREDIT MANAGEMENT,TX,24,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, OR PERSONAL LOAN",NJ,24,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",AZ,24,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",NC,24,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",OH,24,,,,,,,,,FAILED,
"PAYDAY LOAN, TITLE LOAN, PERSONAL LOAN, OR ADVANCE LOAN",TN,24,,,,,,,,,FAILED,
PREPAID CARD,IL,24,,,,,,,,,FAILED,
STUDENT LOAN,DC,24,,,,,,,,,FAILED,
STUDENT LOAN,MS,24,,,,,,,,,FAILED,
STUDENT LOAN,OK,24,,,,,,,,,FAILED,
